Order_Date,Cod_Anio,Cod_Mes,Cod_Dia,Nom_Mes,Nom_Dia,Category,Sub_Category,Region,State,City,Sales,Profit,Quantity,Discount
2015-03-02,2015,3,2,Marzo,Lunes,Furniture,Furnishings,West,California,Los Angeles,136.92,41.07599999999999,4,0.0
2015-03-02,2015,3,2,Marzo,Lunes,Technology,Accessories,Central,Nebraska,Omaha,149.97,50.9898,3,0.0
2015-03-02,2015,3,2,Marzo,Lunes,Furniture,Furnishings,Central,Nebraska,Omaha,28.4,11.076,2,0.0
2015-03-02,2015,3,2,Marzo,Lunes,Office Supplies,Envelopes,South,Georgia,Columbus,74.52,35.02439999999999,9,0.0
2015-03-02,2015,3,2,Marzo,Lunes,Furniture,Chairs,East,New York,Rome,90.882,15.147000000000004,1,0.1
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Storage,South,Virginia,Suffolk,146.73,2.934600000000003,3,0.0
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Paper,South,Virginia,Suffolk,29.900000000000002,13.454999999999998,5,0.0
2015-06-02,2015,6,2,Junio,Martes,Technology,Accessories,Central,Texas,Houston,18.528000000000002,4.4004,2,0.2
2015-06-02,2015,6,2,Junio,Martes,Furniture,Bookcases,East,Delaware,Wilmington,283.92,82.33679999999998,4,0.0
2015-06-02,2015,6,2,Junio,Martes,Furniture,Chairs,East,Delaware,Wilmington,1268.82,266.4521999999999,9,0.0
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Binders,Central,Texas,Houston,2.9339999999999993,-4.987800000000002,3,0.8
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Storage,Central,Texas,Houston,670.7520000000001,-125.76600000000005,3,0.2
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Art,East,Delaware,Wilmington,5.68,1.7607999999999997,2,0.0
2015-06-02,2015,6,2,Junio,Martes,Office Supplies,Art,West,Washington,Bellevue,5.28,1.5312,3,0.0
2015-07-02,2015,7,2,Julio,Jueves,Office Supplies,Paper,South,Virginia,Springfield,12.96,6.3504000000000005,2,0.0
2015-07-02,2015,7,2,Julio,Jueves,Office Supplies,Envelopes,South,Virginia,Springfield,311.15,146.24049999999997,5,0.0
2015-08-02,2015,8,2,Agosto,Domingo,Office Supplies,Paper,Central,Kansas,Garden City,9.54,4.292999999999999,2,0.0
2015-08-02,2015,8,2,Agosto,Domingo,Technology,Phones,East,Ohio,Columbus,107.982,-26.995499999999993,3,0.4
2015-08-02,2015,8,2,Agosto,Domingo,Office Supplies,Fasteners,Central,Kansas,Garden City,5.81,1.8011,1,0.0
2015-08-02,2015,8,2,Agosto,Domingo,Office Supplies,Art,Central,Kansas,Garden City,5.76,1.7279999999999998,2,0.0
2015-09-02,2015,9,2,Septiembre,Miã©rcoles,Technology,Accessories,Central,Texas,Dallas,20.8,6.499999999999999,2,0.2
2015-09-02,2015,9,2,Septiembre,Miã©rcoles,Furniture,Furnishings,Central,Texas,San Antonio,40.784,-30.588,2,0.6
2015-09-02,2015,9,2,Septiembre,Miã©rcoles,Office Supplies,Labels,Central,Texas,San Antonio,40.096000000000004,13.532399999999996,4,0.2
2015-09-02,2015,9,2,Septiembre,Miã©rcoles,Technology,Accessories,Central,Illinois,Decatur,479.952,89.99099999999999,6,0.2
2015-09-02,2015,9,2,Septiembre,Miã©rcoles,Furniture,Chairs,West,California,Los Angeles,203.92,22.940999999999995,5,0.2
2015-10-02,2015,10,2,Octubre,Viernes,Office Supplies,Storage,East,Pennsylvania,Philadelphia,77.24000000000001,7.724,5,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Technology,Phones,Central,Texas,Coppell,95.84,34.742,4,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Office Supplies,Binders,South,Georgia,Macon,58.72,27.0112,4,0.0
2015-01-03,2015,1,3,Enero,Sã¡bado,Furniture,Chairs,West,California,Los Angeles,184.752,-20.78460000000001,3,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Technology,Phones,West,California,Los Angeles,15.984000000000002,1.1988000000000003,2,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,3.5520000000000005,0.44399999999999973,2,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Office Supplies,Art,Central,Texas,Houston,55.328,6.224399999999996,2,0.2
2015-01-03,2015,1,3,Enero,Sã¡bado,Furniture,Bookcases,Central,Texas,Houston,1227.9984,-36.11760000000015,6,0.32
2015-02-03,2015,2,3,Febrero,Martes,Furniture,Tables,West,Washington,Seattle,787.53,165.38129999999995,3,0.0
2015-02-03,2015,2,3,Febrero,Martes,Office Supplies,Envelopes,Central,Indiana,Richmond,101.88,50.94,6,0.0
2015-02-03,2015,2,3,Febrero,Martes,Office Supplies,Art,Central,Indiana,Richmond,10.16,2.6416000000000004,1,0.0
2015-05-03,2015,5,3,Mayo,Domingo,Furniture,Furnishings,Central,Illinois,Chicago,4.712,-1.8847999999999994,2,0.6
2015-05-03,2015,5,3,Mayo,Domingo,Technology,Phones,Central,Texas,Houston,31.92,2.3939999999999984,2,0.2
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Binders,East,Pennsylvania,Philadelphia,2.556,-1.7892000000000001,3,0.7
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Envelopes,East,New York,New York City,29.339999999999996,14.669999999999998,3,0.0
2015-05-03,2015,5,3,Mayo,Domingo,Furniture,Chairs,East,Pennsylvania,Bethlehem,99.372,-7.097999999999992,2,0.3
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Storage,Central,Illinois,Chicago,60.416,6.0416000000000025,2,0.2
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Fasteners,Central,Illinois,Chicago,7.103999999999999,2.4863999999999997,6,0.2
2015-05-03,2015,5,3,Mayo,Domingo,Technology,Accessories,East,Pennsylvania,Philadelphia,10.312000000000001,-1.2890000000000006,1,0.2
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Binders,Central,Illinois,Chicago,11.211999999999998,-16.818000000000005,2,0.8
2015-05-03,2015,5,3,Mayo,Domingo,Furniture,Chairs,East,New York,New York City,383.607,63.93449999999997,7,0.1
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Appliances,Central,Illinois,Chicago,180.97999999999996,-470.548,5,0.8
2015-05-03,2015,5,3,Mayo,Domingo,Furniture,Furnishings,East,Pennsylvania,Bethlehem,33.568000000000005,-5.454800000000004,2,0.2
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Appliances,Central,Indiana,New Castle,60.69,16.386300000000002,7,0.0
2015-05-03,2015,5,3,Mayo,Domingo,Technology,Phones,East,Pennsylvania,Philadelphia,466.15799999999996,-93.23159999999996,7,0.4
2015-05-03,2015,5,3,Mayo,Domingo,Technology,Phones,Central,Indiana,New Castle,23.92,6.697600000000001,2,0.0
2015-05-03,2015,5,3,Mayo,Domingo,Office Supplies,Storage,East,New York,New York City,563.4,67.608,4,0.0
2015-06-03,2015,6,3,Junio,Miã©rcoles,Furniture,Furnishings,West,California,San Francisco,435.26,95.75720000000001,7,0.0
2015-06-03,2015,6,3,Junio,Miã©rcoles,Technology,Copiers,West,California,San Francisco,1119.9840000000002,377.99459999999993,2,0.2
2015-07-03,2015,7,3,Julio,Viernes,Technology,Accessories,East,Delaware,Newark,119.85000000000001,52.73400000000001,3,0.0
2015-07-03,2015,7,3,Julio,Viernes,Office Supplies,Binders,East,Delaware,Newark,69.28,33.2544,2,0.0
2015-07-03,2015,7,3,Julio,Viernes,Technology,Phones,East,Delaware,Newark,587.97,170.51129999999998,3,0.0
2015-07-03,2015,7,3,Julio,Viernes,Office Supplies,Binders,East,Delaware,Newark,30.44,14.9156,2,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Furniture,Bookcases,Central,Wisconsin,Kenosha,512.9399999999999,97.45859999999999,3,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Furniture,Chairs,Central,Wisconsin,Kenosha,860.93,189.40460000000002,7,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Office Supplies,Art,West,Colorado,Pueblo,3.408,0.8946,1,0.2
2015-08-03,2015,8,3,Agosto,Lunes,Office Supplies,Binders,Central,Illinois,Chicago,8.567999999999998,-14.5656,3,0.8
2015-08-03,2015,8,3,Agosto,Lunes,Office Supplies,Paper,East,New York,Long Beach,19.44,9.3312,3,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Technology,Phones,Central,Wisconsin,Kenosha,769.95,223.28549999999993,5,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Office Supplies,Art,Central,Wisconsin,Kenosha,14.98,4.494,1,0.0
2015-08-03,2015,8,3,Agosto,Lunes,Furniture,Furnishings,Central,Wisconsin,Kenosha,373.08,82.0776,6,0.0
2015-09-03,2015,9,3,Septiembre,Jueves,Technology,Phones,Central,Texas,San Antonio,359.88,22.492499999999993,3,0.2
2015-09-03,2015,9,3,Septiembre,Jueves,Technology,Accessories,Central,Texas,San Antonio,113.52000000000001,29.799,5,0.2
2015-09-03,2015,9,3,Septiembre,Jueves,Office Supplies,Labels,South,North Carolina,Raleigh,4.608,1.6704,2,0.2
2015-10-03,2015,10,3,Octubre,Sã¡bado,Office Supplies,Storage,East,Maryland,Clinton,89.82000000000001,25.149600000000007,6,0.0
2015-10-03,2015,10,3,Octubre,Sã¡bado,Office Supplies,Binders,Central,Texas,Houston,1.1119999999999997,-1.8904,2,0.8
2015-12-03,2015,12,3,Diciembre,Jueves,Office Supplies,Envelopes,South,Florida,Plantation,8.688,2.9322000000000004,3,0.2
2015-12-03,2015,12,3,Diciembre,Jueves,Furniture,Furnishings,South,Florida,Plantation,30.880000000000003,3.8599999999999977,4,0.2
2015-12-03,2015,12,3,Diciembre,Jueves,Office Supplies,Labels,South,North Carolina,Charlotte,5.04,1.764,2,0.2
2015-12-03,2015,12,3,Diciembre,Jueves,Furniture,Furnishings,South,Florida,Plantation,6.408,1.4418,3,0.2
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Technology,Machines,West,California,Los Angeles,71.976,24.2919,3,0.2
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Office Supplies,Binders,Central,Texas,Houston,9.155999999999997,-13.734000000000002,3,0.8
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Technology,Phones,West,Arizona,Mesa,87.8,32.925,5,0.2
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Office Supplies,Appliances,Central,Texas,Dallas,32.19199999999999,-80.48,2,0.8
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Technology,Accessories,Central,Texas,Dallas,50.120000000000005,-0.6265000000000072,7,0.2
2015-02-04,2015,2,4,Febrero,Miã©rcoles,Technology,Accessories,Central,Texas,Dallas,47.976,1.7990999999999993,3,0.2
2015-04-04,2015,4,4,Abril,Sã¡bado,Furniture,Furnishings,East,New York,New York City,108.4,22.763999999999996,2,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Binders,Central,Michigan,Lansing,12.76,5.869599999999999,2,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Art,East,New York,New York City,11.16,4.3524,2,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Fasteners,Central,Michigan,Lansing,5.84,2.6279999999999997,2,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Appliances,Central,Michigan,Lansing,644.076,107.34599999999996,2,0.1
2015-04-04,2015,4,4,Abril,Sã¡bado,Technology,Copiers,Central,Michigan,Lansing,599.98,209.993,2,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Technology,Phones,Central,Michigan,Lansing,10.95,0.43799999999999883,1,0.0
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Binders,East,New York,New York City,82.34400000000001,27.791100000000004,3,0.2
2015-04-04,2015,4,4,Abril,Sã¡bado,Office Supplies,Binders,East,New York,New York City,9.088,3.2944,4,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Binders,South,Tennessee,Bristol,157.79400000000004,-115.7156,1,0.7
2015-05-04,2015,5,4,Mayo,Lunes,Technology,Accessories,West,Washington,Spokane,239.94,26.393399999999986,6,0.0
2015-05-04,2015,5,4,Mayo,Lunes,Furniture,Chairs,West,California,Los Angeles,892.224,89.22240000000002,3,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Technology,Phones,East,Pennsylvania,Philadelphia,41.988,-9.797200000000004,2,0.4
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Binders,East,Pennsylvania,Philadelphia,10.428,-6.951999999999998,4,0.7
2015-05-04,2015,5,4,Mayo,Lunes,Furniture,Bookcases,East,Pennsylvania,Philadelphia,352.45,-211.47,5,0.5
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Art,West,Washington,Spokane,23.84,6.436800000000002,8,0.0
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Storage,East,Pennsylvania,Philadelphia,563.808,21.142799999999966,4,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,98.112,18.396,7,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Furniture,Furnishings,East,Pennsylvania,Philadelphia,7.5840000000000005,2.37,1,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Office Supplies,Labels,East,Pennsylvania,Philadelphia,23.904000000000003,7.768799999999999,6,0.2
2015-05-04,2015,5,4,Mayo,Lunes,Technology,Phones,East,Pennsylvania,Philadelphia,14.850000000000001,-3.2175000000000002,5,0.4
2015-05-04,2015,5,4,Mayo,Lunes,Furniture,Furnishings,East,Pennsylvania,Philadelphia,547.136,-68.39200000000005,4,0.2
2015-06-04,2015,6,4,Junio,Jueves,Office Supplies,Paper,Central,Texas,Houston,7.968000000000001,2.8884000000000007,2,0.2
2015-06-04,2015,6,4,Junio,Jueves,Office Supplies,Binders,Central,Texas,Houston,6.899999999999999,-12.075000000000003,3,0.8
2015-06-04,2015,6,4,Junio,Jueves,Office Supplies,Binders,Central,Texas,Houston,9.647999999999996,-16.884,6,0.8
2015-06-04,2015,6,4,Junio,Jueves,Technology,Accessories,Central,Texas,Houston,25.488,4.4604,2,0.2
2015-06-04,2015,6,4,Junio,Jueves,Office Supplies,Art,Central,Texas,Houston,42.047999999999995,5.2559999999999985,9,0.2
2015-06-04,2015,6,4,Junio,Jueves,Office Supplies,Paper,South,North Carolina,Jacksonville,47.952000000000005,16.183799999999998,3,0.2
2015-07-04,2015,7,4,Julio,Sã¡bado,Technology,Accessories,Central,Texas,San Antonio,383.952,47.99399999999997,6,0.2
2015-07-04,2015,7,4,Julio,Sã¡bado,Office Supplies,Appliances,Central,Texas,San Antonio,463.2479999999999,-1181.2824000000003,8,0.8
2015-07-04,2015,7,4,Julio,Sã¡bado,Office Supplies,Art,East,Pennsylvania,Philadelphia,11.736,1.0269,3,0.2
2015-07-04,2015,7,4,Julio,Sã¡bado,Office Supplies,Paper,East,New York,New York City,25.92,12.441600000000001,4,0.0
2015-07-04,2015,7,4,Julio,Sã¡bado,Office Supplies,Storage,East,New York,New York City,22.58,5.870799999999999,2,0.0
2015-09-04,2015,9,4,Septiembre,Viernes,Office Supplies,Appliances,East,Connecticut,Norwich,370.14,144.3546,3,0.0
2015-09-04,2015,9,4,Septiembre,Viernes,Office Supplies,Storage,East,New York,New York City,17.94,3.0497999999999985,3,0.0
2015-09-04,2015,9,4,Septiembre,Viernes,Furniture,Tables,West,California,Long Beach,369.91200000000003,-13.871700000000047,3,0.2
2015-10-04,2015,10,4,Octubre,Domingo,Office Supplies,Storage,East,New York,Rochester,142.04,38.35080000000001,4,0.0
2015-10-04,2015,10,4,Octubre,Domingo,Office Supplies,Binders,West,California,Sacramento,12.832,4.330799999999998,2,0.2
2015-10-04,2015,10,4,Octubre,Domingo,Office Supplies,Art,East,New York,Rochester,14.669999999999998,6.0147,3,0.0
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Furniture,Furnishings,South,Florida,Tampa,54.52799999999999,14.313600000000005,3,0.2
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Technology,Phones,East,New York,New York City,21.99,10.5552,1,0.0
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Office Supplies,Appliances,East,New York,New York City,406.59999999999997,113.84799999999998,5,0.0
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Furniture,Furnishings,South,Florida,Tampa,67.36,10.103999999999996,2,0.2
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Technology,Copiers,West,California,Los Angeles,639.9680000000001,215.98919999999998,4,0.2
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Office Supplies,Paper,West,California,Los Angeles,52.76,24.269599999999997,2,0.0
2015-11-04,2015,11,4,Noviembre,Miã©rcoles,Technology,Accessories,East,New York,New York City,85.14,34.907399999999996,3,0.0
2015-12-04,2015,12,4,Diciembre,Viernes,Office Supplies,Storage,West,Washington,Seattle,40.74,0.4073999999999991,3,0.0
2015-01-05,2015,1,5,Enero,Lunes,Office Supplies,Supplies,South,Florida,Tampa,41.376,4.654799999999993,3,0.2
2015-01-05,2015,1,5,Enero,Lunes,Office Supplies,Art,South,Florida,Tampa,172.704,10.793999999999983,6,0.2
2015-01-05,2015,1,5,Enero,Lunes,Office Supplies,Storage,West,California,San Francisco,37.32,10.4496,3,0.0
2015-01-05,2015,1,5,Enero,Lunes,Office Supplies,Binders,West,California,San Francisco,12.176000000000002,4.413799999999999,1,0.2
2015-01-05,2015,1,5,Enero,Lunes,Technology,Phones,West,California,Los Angeles,88.752,11.093999999999998,3,0.2
2015-01-05,2015,1,5,Enero,Lunes,Office Supplies,Supplies,West,California,San Francisco,35.06,10.517999999999997,2,0.0
2015-01-05,2015,1,5,Enero,Lunes,Furniture,Furnishings,South,Florida,Tampa,63.55200000000001,14.299199999999999,3,0.2
2015-02-05,2015,2,5,Febrero,Jueves,Office Supplies,Labels,Central,Texas,Houston,8.856,2.9888999999999997,3,0.2
2015-02-05,2015,2,5,Febrero,Jueves,Technology,Phones,Central,Texas,Houston,158.376,13.857900000000008,3,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Furniture,Chairs,East,Pennsylvania,Philadelphia,844.1159999999999,-36.1764,6,0.3
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Storage,East,Pennsylvania,Philadelphia,76.75200000000001,-9.594000000000001,3,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Technology,Accessories,West,California,San Francisco,339.96,122.38559999999998,4,0.0
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Paper,East,Pennsylvania,Philadelphia,7.968000000000001,2.8884000000000007,2,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,23.696,6.5164,2,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Binders,West,California,San Francisco,62.49600000000001,21.873599999999996,2,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,18.2,2.0474999999999994,7,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Technology,Accessories,East,Pennsylvania,Philadelphia,27.552000000000003,-0.3444000000000047,3,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Art,West,California,San Francisco,8.82,2.5577999999999994,3,0.0
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Art,East,Pennsylvania,Philadelphia,59.903999999999996,14.227200000000003,2,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Binders,West,California,San Francisco,49.568000000000005,17.348799999999997,2,0.2
2015-03-05,2015,3,5,Marzo,Jueves,Furniture,Furnishings,West,California,Chula Vista,665.88,106.54079999999999,6,0.0
2015-03-05,2015,3,5,Marzo,Jueves,Office Supplies,Binders,West,California,San Jose,13.847999999999999,5.193,3,0.2
2015-04-05,2015,4,5,Abril,Domingo,Furniture,Furnishings,Central,Illinois,Tinley Park,22.288,-8.915199999999999,7,0.6
2015-04-05,2015,4,5,Abril,Domingo,Office Supplies,Art,Central,Indiana,Indianapolis,125.92999999999999,35.260400000000004,7,0.0
2015-04-05,2015,4,5,Abril,Domingo,Furniture,Furnishings,East,New York,New York City,26.8,12.863999999999999,2,0.0
2015-04-05,2015,4,5,Abril,Domingo,Technology,Phones,Central,Texas,Houston,946.344,118.29299999999989,7,0.2
2015-07-05,2015,7,5,Julio,Domingo,Office Supplies,Paper,South,Kentucky,Owensboro,45.68,21.0128,2,0.0
2015-07-05,2015,7,5,Julio,Domingo,Office Supplies,Paper,Central,Texas,Allen,15.936000000000002,5.378400000000001,4,0.2
2015-07-05,2015,7,5,Julio,Domingo,Furniture,Tables,Central,Texas,Allen,244.00599999999997,-31.372200000000007,2,0.3
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Office Supplies,Supplies,East,New York,New York City,357.93,7.158600000000007,3,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Furniture,Chairs,East,New York,New York City,127.76400000000001,21.294000000000008,2,0.1
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Office Supplies,Paper,East,New York,New York City,37.94,18.211199999999998,2,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Furniture,Furnishings,East,New York,New York City,79.44,30.1872,3,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Technology,Phones,Central,Minnesota,Minneapolis,377.96999999999997,105.83160000000002,3,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Furniture,Furnishings,Central,Minnesota,Minneapolis,123.96000000000001,11.156400000000005,3,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Office Supplies,Paper,East,New York,New York City,19.44,9.3312,3,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Furniture,Furnishings,East,Ohio,Cuyahoga Falls,8.352,1.2527999999999997,6,0.2
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Office Supplies,Art,West,Oregon,Salem,5.248,0.5903999999999991,2,0.2
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Office Supplies,Binders,Central,Minnesota,Minneapolis,43.98,21.99,2,0.0
2015-08-05,2015,8,5,Agosto,Miã©rcoles,Technology,Copiers,East,New York,New York City,2799.944,1014.9797,7,0.2
2015-09-05,2015,9,5,Septiembre,Sã¡bado,Office Supplies,Binders,South,Kentucky,Louisville,48.81,23.9169,3,0.0
2015-10-05,2015,10,5,Octubre,Lunes,Office Supplies,Art,Central,Illinois,Aurora,36.784,3.6784000000000017,2,0.2
2015-10-05,2015,10,5,Octubre,Lunes,Technology,Accessories,West,Colorado,Louisville,46.688,-2.918000000000003,4,0.2
2015-10-05,2015,10,5,Octubre,Lunes,Office Supplies,Appliances,Central,Illinois,Aurora,70.96999999999998,-191.619,5,0.8
2015-11-05,2015,11,5,Noviembre,Jueves,Furniture,Chairs,West,Arizona,Phoenix,191.96800000000002,16.797200000000004,7,0.2
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Office Supplies,Paper,West,California,San Francisco,25.68,11.555999999999997,6,0.0
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Technology,Phones,West,Colorado,Louisville,201.584,20.158400000000015,2,0.2
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Technology,Phones,Central,Texas,Houston,619.152,69.65459999999999,6,0.2
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Furniture,Furnishings,Central,Texas,Houston,21.968000000000004,-15.9268,4,0.6
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Office Supplies,Binders,West,Washington,Seattle,14.592000000000002,4.9247999999999985,3,0.2
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Office Supplies,Storage,East,New York,New York City,36.63,9.890100000000004,3,0.0
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Office Supplies,Paper,Central,Texas,Houston,127.90400000000001,41.568799999999996,7,0.2
2015-12-05,2015,12,5,Diciembre,Sã¡bado,Office Supplies,Paper,West,California,San Francisco,12.84,5.777999999999999,3,0.0
2015-01-06,2015,1,6,Enero,Martes,Office Supplies,Paper,West,California,Los Angeles,11.76,5.7623999999999995,2,0.0
2015-01-06,2015,1,6,Enero,Martes,Technology,Phones,Central,Michigan,Detroit,299.98,83.99440000000001,2,0.0
2015-01-06,2015,1,6,Enero,Martes,Office Supplies,Paper,Central,Texas,San Antonio,42.24,13.199999999999998,10,0.2
2015-01-06,2015,1,6,Enero,Martes,Office Supplies,Labels,Central,Michigan,Detroit,28.91,13.2986,7,0.0
2015-01-06,2015,1,6,Enero,Martes,Technology,Phones,Central,Michigan,Detroit,41.9,11.732,2,0.0
2015-01-06,2015,1,6,Enero,Martes,Office Supplies,Binders,Central,Texas,San Antonio,5.727999999999999,-9.164800000000003,8,0.8
2015-01-06,2015,1,6,Enero,Martes,Office Supplies,Binders,Central,Michigan,Detroit,403.68,181.65599999999998,6,0.0
2015-04-06,2015,4,6,Abril,Lunes,Technology,Accessories,West,California,Los Angeles,119.98,35.994,2,0.0
2015-04-06,2015,4,6,Abril,Lunes,Office Supplies,Paper,East,New York,New York City,30.44,14.306799999999999,4,0.0
2015-04-06,2015,4,6,Abril,Lunes,Furniture,Furnishings,East,New York,New York City,35.28,11.995199999999997,3,0.0
2015-04-06,2015,4,6,Abril,Lunes,Office Supplies,Labels,West,Washington,Seattle,7.38,3.4686,2,0.0
2015-04-06,2015,4,6,Abril,Lunes,Office Supplies,Art,West,Washington,Seattle,9.26,3.0557999999999996,2,0.0
2015-04-06,2015,4,6,Abril,Lunes,Technology,Accessories,West,California,Los Angeles,989.97,395.98800000000006,3,0.0
2015-05-06,2015,5,6,Mayo,Miã©rcoles,Furniture,Chairs,East,New York,Buffalo,1522.638,169.18200000000004,9,0.1
2015-05-06,2015,5,6,Mayo,Miã©rcoles,Office Supplies,Paper,Central,Missouri,Saint Charles,10.56,4.752,2,0.0
2015-07-06,2015,7,6,Julio,Lunes,Office Supplies,Art,East,Pennsylvania,Philadelphia,8.016,1.0019999999999993,3,0.2
2015-07-06,2015,7,6,Julio,Lunes,Office Supplies,Paper,East,Pennsylvania,Philadelphia,25.920000000000005,9.072,5,0.2
2015-07-06,2015,7,6,Julio,Lunes,Office Supplies,Binders,East,Pennsylvania,Philadelphia,18.312,-12.207999999999995,4,0.7
2015-07-06,2015,7,6,Julio,Lunes,Office Supplies,Binders,West,California,Los Angeles,7.52,2.6319999999999997,5,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Labels,South,Florida,Saint Petersburg,9.0,3.1499999999999995,3,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Furniture,Furnishings,South,Florida,Saint Petersburg,173.208,45.46710000000001,7,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Art,South,Florida,Saint Petersburg,4.4479999999999995,0.3335999999999999,2,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Paper,South,Florida,Saint Petersburg,42.24,13.199999999999998,10,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Storage,South,Florida,Saint Petersburg,516.96,-6.461999999999989,4,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Paper,South,Florida,Saint Petersburg,173.48800000000003,54.21499999999998,7,0.2
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Binders,South,Florida,Saint Petersburg,18.264000000000003,-13.3936,2,0.7
2015-08-06,2015,8,6,Agosto,Jueves,Office Supplies,Appliances,Central,Illinois,Chicago,143.12799999999996,-393.6020000000001,2,0.8
2015-08-06,2015,8,6,Agosto,Jueves,Technology,Accessories,Central,Illinois,Chicago,2.3760000000000003,0.7424999999999999,3,0.2
